ein_fk,ein_pk,ntee_irs_code,ntee_nccs_code,ntee_modern_code,nccs_level_1_category,nccs_level_2_category,nccs_level_3_category,total_revenue,total_income,total_assets,city,state,zipcode,street_address,census_cbsa_fips_code,census_cbsa_name,census_block_fips_code,census_urban_area,census_state_abbreviation,census_county_name,address_full,address_matched,latitude,longitude,geocoder_confidence_score,geocoder_match_type,bmf_subsection_code,bmf_status_code,bmf_private_foundation_filing_required,bmf_organization_code,bmf_income_code,bmf_group_exemption_number,bmf_foundation_code,bmf_filing_requirement_code,bmf_deductibility_code,bmf_classification_code,bmf_asset_code,bmf_affiliation_code,organization_ruling_date,organization_fiscal_year,organization_ruling_year,organization_first_year,organization_last_year,organization_year_count,organization_personal_ico,org_name_secondary,org_name,organization_fiscal_period
,002111247,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,CINCINNATI,OH,45201-1118,,17140,"Cincinnati, OH-KY-IN",390610007003038,U,OH,,"CINCINNATI,OH,45201-1118","45201-1118, Cincinnati, Ohio",39.10194,-84.513231,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,FIRST NATIONAL BANK OF CINCINNATI FOUNDATION,6
,002111294,X21,X21,REL-X21-RG,501CX NONPROFIT,O,RE,,0.0,0.0,COLUMBUS,OH,43229-0000,,18140,"Columbus, OH",390490069452006,U,OH,,"COLUMBUS,OH,43229-0000","43229, Columbus, Ohio",40.0901220000001,-82.958542,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SALEM LUTHERAN FOUNDATION,6
,002111360,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,LEBANON,OH,45036-0000,,17140,"Cincinnati, OH-KY-IN",391650315004013,U,OH,,"LEBANON,OH,45036-0000","45036, Lebanon, Ohio",39.4342750000001,-84.2059649999999,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,DR ROLAND HAZEN FUND,6
,002111363,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,SEWICKLEY,PA,15143-9800,,38300,"Pittsburgh, PA",420034455003006,U,PA,,"SEWICKLEY,PA,15143-9800","15143, Sewickley, Pennsylvania",40.53871,-80.18083,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MORGENS WEST FOUNDATION,6
,002111679,O41,O41,HMS-O41-RG,501CX NONPROFIT,O,HS,,0.0,0.0,MARIETTA,OH,45750-0666,,31930,"Marietta, OH",391670209002012,U,OH,,"MARIETTA,OH,45750-0666","45750-0666, Marietta, Ohio",39.423429,-81.449172,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BOY SCOUTS OF AMERICA BELPRE J M BENNETT TRUST,6
,002111726,A20,A20,ART-A20-RG,501CX NONPROFIT,O,AR,,0.0,0.0,ZANESVILLE,OH,43701-1533,,49780,"Zanesville, OH",391199116021003,U,OH,,"ZANESVILLE,OH,43701-1533","43701-1533, Zanesville, Ohio",39.979287,-82.0111185,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ZANESVILLE ART CENTER PERMANENT ENDOWMENT FUND,6
,002112654,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,WILLOUGHBY HILLS,OH,44092-0000,,17460,"Cleveland-Elyria, OH",390852010004005,U,OH,,"WILLOUGHBY HILLS,OH,44092-0000","44092, Willoughby Hills, Ohio",41.5825152958166,-81.4736149549541,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SOKOL CLEVELAND,6
,002113175,G80,G80,HEL-G80-RG,501CX NONPROFIT,O,HE,,0.0,0.0,PAINESVILLE,OH,44077-3995,,17460,"Cleveland-Elyria, OH",390852045001011,U,OH,,"PAINESVILLE,OH,44077-3995","44077-3995, Painesville, Ohio",41.726709,-81.2430405,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,OHIO TUBERCULOSIS & HEALTH ASSN GEAUGA CO,6
,002113967,O55,O55,HMS-O55-RG,501CX NONPROFIT,O,HS,,0.0,0.0,WEST LIBERTY,OH,43357-0000,,13340,"Bellefontaine, OH",390910048003025,R,OH,,"WEST LIBERTY,OH,43357-0000","43357, West Liberty, Ohio",40.253835,-83.7573199999999,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,YOUTH FOR CHRIST INC HIGH POINT,6
,002115682,X20,X20,REL-X20-RG,501CX NONPROFIT,O,RE,,0.0,0.0,COLUMBIANA,OH,44408-9301,,49660,"Youngstown-Warren-Boardman, OH-PA",390998135022061,U,OH,,"COLUMBIAOH,44408-9301","44408, Columbiana, Ohio",40.9021760920702,-80.6911439662889,95.77,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,REHOBOTH CHAPEL,6
,002116089,P20,P20,HMS-P20-RG,501CX NONPROFIT,O,HS,,0.0,0.0,TOLEDO,OH,43612-1003,,45780,"Toledo, OH",390950006022002,U,OH,,"TOLEDO,OH,43612-1003","43612-1003, Toledo, Ohio",41.685183,-83.5732485,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,WEST TOLEDO SENIOR PEOPLE INC,6
,002117117,X99,X20,REL-X20-RG,501CX NONPROFIT,O,RE,,0.0,0.0,CLEVELAND,OH,44115-2405,,17460,"Cleveland-Elyria, OH",390351077012004,U,OH,,"CLEVELAND,OH,44115-2405","44115-2405, Cleveland, Ohio",41.501691,-81.674379,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,NORTHEASTERN OHIO REGIONAL CHURCH PLANNING OFFICE,6
,002117265,N12,N12,HMS-N00-MM,501CX NONPROFIT,S,ZB,,0.0,0.0,CLEVELAND,OH,44101-0000,,17460,"Cleveland-Elyria, OH",390359801001002,U,OH,,"CLEVELAND,OH,44101-0000","44101, Cleveland, Ohio",41.491795,-81.67517,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,W WAYNE-MARY FISHER HANCOCK FOUNDATION,6
,002117561,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,CLEVELAND,OH,44193-0001,,17460,"Cleveland-Elyria, OH",390351071012005,U,OH,,"CLEVELAND,OH,44193-0001","44193-0001, Cleveland, Ohio",41.504733,-81.69075,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ELIZABETH SEVERENCE PRENTISS FOUNDATION,6
,002117594,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,FINDLAY,OH,45840-0000,,22300,"Findlay, OH",390630009023018,U,OH,,"FINDLAY,OH,45840-0000","45840, Findlay, Ohio",41.0357050000001,-83.65288,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,H FORT FLOWERS FOUNDATION INC,6
,002117793,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,ASHTABULA,OH,44004-6928,,11780,"Ashtabula, OH",390070007041028,U,OH,,"ASHTABULA,OH,44004-6928","44004-6928, Ashtabula, Ohio",41.863734,-80.782902,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,LAURA H MILLER TRUST UW FARMERS NATL BK & TRUST TTEE,6
,002117799,S80,S80,PSB-S80-RG,501CX NONPROFIT,O,PB,,0.0,0.0,TOLEDO,OH,43603-9999,,45780,"Toledo, OH",390950028001036,U,OH,,"TOLEDO,OH,43603-9999","43603, Toledo, Ohio",41.6538100000001,-83.53626,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ROTARY CLUB OF TOLEDO 870990 OHIO CITIZENS TRUST CO TR,6
,002117802,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,DELRAY BEACH,FL,33444-7052,,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120990068021003,U,FL,,"DELRAY BEACH,FL,33444-7052","33444, Delray Beach, Florida",26.4615700000001,-80.0774,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MCANLY FOUNDATION,6
,002117934,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,ASPEN,CO,81611-0000,,24060,"Glenwood Springs, CO",80970004042037,U,CO,,"ASPEN,CO,81611-0000","81611, Aspen, Colorado",39.1895400000001,-106.815845,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ESTHER K & ELMER G BEAMER FOUNDATION,6
,002118160,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,CLEVELAND,OH,44113-0000,,17460,"Cleveland-Elyria, OH",390351036023013,U,OH,,"CLEVELAND,OH,44113-0000","44113, Cleveland, Ohio",41.4832900000001,-81.71056,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,TOM L E BLUM & MARTIN E BLUM FOUNDATION,6
,002118701,B83,B83,EDU-B83-RG,501CX NONPROFIT,O,ED,,0.0,0.0,GALLATIN,TN,37066,2054 NASHVILLE PIKE,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",471650212032007,U,TN,,"2054 NASHVILLE PIKE,GALLATIN,TN,37066","2054 Nashville Pike, Gallatin, Tennessee, 37066",36.344461784667,-86.528346934243,100.0,M,6,,,,,1204.0,0,20,,,,,1952-12-01,2010-01-01,1952-01-01,1999-01-01,2010-01-01,,,159,DELTA NU ALPHA TRANSPORTATION FRATERNITY INC,12
,002118994,K28,K28,HMS-K28-RG,501CX NONPROFIT,O,HS,,0.0,0.0,ATTICA,OH,44807-9801,,45660,"Tiffin, OH",391479638001017,R,OH,,"ATTICA,OH,44807-9801","44807, Attica, Ohio",41.0635100000001,-82.8826,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,OHIO COUNTY & INDEPENDENT AGRICULTURAL SOCIETIES SENECA INDE,6
,002119011,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,CANTON,OH,44702-1403,,15940,"Canton-Massillon, OH",391517001002050,U,OH,,"CANTON,OH,44702-1403","44702-1403, Canton, Ohio",40.797954,-81.374679,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ALBERT W & EDITH V FLOWERS CHARITABLE FOUNDATION,6
,002119096,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,LIMA,OH,45802-0000,,30620,"Lima, OH",390030141002040,U,OH,,"LIMA,OH,45802-0000","45802, Lima, Ohio",40.7413500000001,-84.1086,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,H F & JULIA M WILSON CHARITABLE FOUNDATION,6
,002119279,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,LIMA,OH,45802-0000,,30620,"Lima, OH",390030141002040,U,OH,,"LIMA,OH,45802-0000","45802, Lima, Ohio",40.7413500000001,-84.1086,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,WALTER L & MARIE LAMB CHARITABLE FOUNDATION,6
,002120661,W30,W30,PSB-W30-RG,501CX NONPROFIT,O,PB,,0.0,0.0,SALEM,IN,47167,197 W HUGHES VETERANS DR,31140,"Louisville/Jefferson County, KY-IN",181759674001036,U,IN,,"197 W HUGHES VETERANS DR,SALEM,IN,47167","197 Hughes-Veteran Dr, Salem, Indiana, 47167",38.5931244086422,-86.1000660505392,98.87,T,4,,,,,1220.0,0,2,,,,,1953-05-01,2015-01-01,1953-01-01,1999-01-01,2015-01-01,,,6636 VFW-IN,VETERANS OF FOREIGN WARS LADIES AUXILIARY DEPARTMENT OF INDIANA,5
,002120849,E22,E22,HOS-E22-RG,501C3 CHARITY,O,HE,,0.0,0.0,DONALDSON,IN,46513-0000,LOCAL,38500,"Plymouth, IN",180990203011080,R,IN,,"LOCAL,DONALDSON,IN,46513-0000","46513, Donaldson, Indiana",41.3606750000001,-86.4442349999999,92.0,M,3,1,0,5,0.0,928.0,10,6,1,1270,0,9,1946-03-01,2024-01-01,1946-01-01,1989-01-01,2024-01-01,,,,ANCILLA DOMINI SISTERS INC,3
,002120913,P33,P33,HMS-P33-RG,501CX NONPROFIT,O,HS,,0.0,0.0,MUNCIE,IN,47305-2613,,34620,"Muncie, IN",180350028003047,U,IN,,"MUNCIE,IN,47305-2613","47305-2613, Muncie, Indiana",40.190859,-85.380111,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,UNITED DAY CARE CENTER,6
,002121535,L99,L99,HMS-L99-RG,501CX NONPROFIT,O,HS,,0.0,0.0,RICHMOND,IN,47374-0000,,39980,"Richmond, IN",181770002002026,U,IN,,"RICHMOND,IN,47374-0000","47374, Richmond, Indiana",39.8281148,-84.8904035,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MARGARET SMITH HOME,6
,002121624,L41,L41,HMS-L41-RG,501CX NONPROFIT,O,HS,,0.0,0.0,SOUTH BEND,IN,46601-1441,,43780,"South Bend-Mishawaka, IN-MI",181410020001000,U,IN,,"SOUTH BEND,IN,46601-1441","46601-1441, South Bend, Indiana",41.676219,-86.260851,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CITY RESCUE MISSION OF SOUTH BEND INC,6
,002123815,A80,A80,ART-A80-RG,501CX NONPROFIT,O,AR,,0.0,0.0,CANNELTON,IN,47520-1504,,,,181239526001069,U,IN,,"CANNELTON,IN,47520-1504","47520-1504, Cannelton, Indiana",37.910511,-86.7443085,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HISTORIC CANNOLTON INC,6
,002124016,O55,O55,HMS-O55-RG,501CX NONPROFIT,O,HS,,0.0,0.0,MARION,IN,46952-0597,,31980,"Marion, IN",180530101002024,U,IN,,"MARION,IN,46952-0597","46952-0597, Marion, Indiana",40.5792,-85.6586385,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,YOUTH FOR CHRIST INTERNATIONAL NORTH CENTRAL INDIANA,6
,002124543,M99,M99,HMS-M99-RG,501CX NONPROFIT,O,HS,,0.0,0.0,MUNCIE,IN,47305-2818,,34620,"Muncie, IN",180350028001043,U,IN,,"MUNCIE,IN,47305-2818","47305-2818, Muncie, Indiana",40.191147,-85.3873515,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,AMOS WHITELEY EMERGENCY ENDOWMENT TRUST,6
,002124565,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,FT WAYNE,IN,46802-2405,,23060,"Fort Wayne, IN",180030013002006,U,IN,,"FT WAYNE,IN,46802-2405","46802-2405, Fort Wayne, Indiana",41.079366,-85.138641,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,FRANK AND LAURA SMOCK FOUNDATION,6
,002124573,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,TERRE HAUTE,IN,47808-0000,,45460,"Terre Haute, IN",181670111021040,U,IN,,"TERRE HAUTE,IN,47808-0000","47808, Terre Haute, Indiana",39.4665000000001,-87.41301,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MARY SMITH YOUNG TRUST,6
,002124575,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,TERRE HAUTE,IN,47808-0000,,45460,"Terre Haute, IN",181670111021040,U,IN,,"TERRE HAUTE,IN,47808-0000","47808, Terre Haute, Indiana",39.4665000000001,-87.41301,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,FREDERICK R BENSON TRUST,6
,002124590,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,RICHMOND,IN,47374-0000,,39980,"Richmond, IN",181770002002026,U,IN,,"RICHMOND,IN,47374-0000","47374, Richmond, Indiana",39.8281148,-84.8904035,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ROSCOE E & ROSA HAINDEL FOUNDATION,6
,002124597,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,SOUTH BEND,IN,46601-0000,,43780,"South Bend-Mishawaka, IN-MI",181410017001037,U,IN,,"SOUTH BEND,IN,46601-0000","46601, South Bend, Indiana",41.67501,-86.255745,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,OLIVER MEMORIAL TRUST FOUNDATION,6
,002124640,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,OLD NATL BANK CHARITABLE TRUST,6
,002124641,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,EVANSVILLE,IN,47702-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47702-0000","47702, Evansville, Indiana",37.9746561000001,-87.5674205,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HERMAN & PAULINE BERMAN FOUNDATION,6
,002124644,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SOL & ARLENE BRONSTEIN CHARITABLE TRUST,6
,002124660,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,UNION CITY,IN,47390-1399,,,,181359516002026,U,IN,,"UNION CITY,IN,47390-1399","47390, Union City, Indiana",40.2021050000001,-84.8116699999999,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SCHEMMEL  KECK FOUNDATION,6
,002124668,B12,B1282,EDU-B82-MM,501CX NONPROFIT,S,ZB,,0.0,0.0,GOSHEN,IN,46526-0027,,21140,"Elkhart-Goshen, IN",180390001001049,U,IN,,"GOSHEN,IN,46526-0027","46526, Goshen, Indiana",41.5755446000001,-85.827515,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,NICCUM EDUCATIONAL TRUST FOUNDATION FIRST NATIONAL BANK OF GOSHEN TTEE,6
,002124682,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,WARSAW,IN,46580-0000,,47700,"Warsaw, IN",180859619002036,U,IN,,"WARSAW,IN,46580-0000","46580, Warsaw, Indiana",41.2377950000001,-85.8579599999999,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MCDONALD MEMORIAL FUND TRUST FIRST NATIONAL BANK OF WARSAW TTEE,6
,002124723,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,FORT WAYNE,IN,46802-2311,,23060,"Fort Wayne, IN",180030012001016,U,IN,,"FORT WAYNE,IN,46802-2311","46802-2311, Fort Wayne, Indiana",41.079321,-85.1399415,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,DALE JR & ELIZABETH MCMILLEN FOUNDATION,6
,002124729,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,FT WAYNE,IN,46802-2311,,23060,"Fort Wayne, IN",180030012001016,U,IN,,"FT WAYNE,IN,46802-2311","46802-2311, Fort Wayne, Indiana",41.079321,-85.1399415,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MARY JANE M CROWE FOUNDATION,6
,002124765,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,DELRAY BEACH,FL,33444-0000,,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120990068021003,U,FL,,"DELRAY BEACH,FL,33444-0000","33444, Delray Beach, Florida",26.4615700000001,-80.0774,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,LEIPOLD FOUNDATION INC,6
,002124783,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,EVANSVILLE,IN,47704-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47704-0000","47704, Evansville, Indiana",37.9746561000001,-87.5674205,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SANTA CLAUS SAMARITANS INC,6
,002124785,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0.0,0.0,NEW CASTLE,IN,47362-4203,,35220,"New Castle, IN",180659760002014,U,IN,,"NEW CASTLE,IN,47362-4203","47362-4203, New Castle, Indiana",39.93129,-85.369572,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BYRKET EDUCATION FUND C/O SECURITY NATL BANK,6
,002124948,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0.0,0.0,SOUTH BEND,IN,46601-1804,,43780,"South Bend-Mishawaka, IN-MI",181410017001026,U,IN,,"SOUTH BEND,IN,46601-1804","46601-1804, South Bend, Indiana",41.67567,-86.252058,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ANNA M HARBER EDUCATIONAL TRUST FOUNDATION,6
,002125173,S21,S21,PSB-S21-RG,501CX NONPROFIT,O,PB,,0.0,0.0,WOODBURN,IN,46797-9999,,23060,"Fort Wayne, IN",180030109004032,R,IN,,"WOODBURN,IN,46797-9999","46797-9999, Woodburn, Indiana",41.125068,-84.856599,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,WOODBURN COMMUNITY PARK ASSOCIATION INC,6
,002125225,B99,B99,EDU-B99-RG,501CX NONPROFIT,O,ED,,0.0,0.0,FT WAYNE,IN,46802-2405,,23060,"Fort Wayne, IN",180030013002006,U,IN,,"FT WAYNE,IN,46802-2405","46802-2405, Fort Wayne, Indiana",41.079366,-85.138641,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,E H KILBOURNE CHARITABLE EDUCATIONAL AND RELIGIOUS ENDOWMEN,6
,002125277,W30,W30,PSB-W30-RG,501CX NONPROFIT,O,PB,,0.0,0.0,WHITING,IN,46394,,16980,"Chicago-Naperville-Elgin, IL-IN-WI",180890201003019,U,IN,,"WHITING,IN,46394","46394, Whiting, Indiana",41.68102,-87.50589,100.0,M,19,,,,,,0,,,,,,1947-01-01,2000-01-01,1947-01-01,1999-01-01,2000-01-01,,,,VETERANS OF FOREIGN WARS DEPT OF INDIANA 2724 WALTER KLEIBER,1
,002125414,B82,B82,EDU-B82-RG,501CX NONPROFIT,O,ED,,0.0,0.0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MARION D BROWN SCHOLARSHIP TRUST,6
,002125489,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,SOUTH BEND,IN,46601-1608,,43780,"South Bend-Mishawaka, IN-MI",181410017001022,U,IN,,"SOUTH BEND,IN,46601-1608","46601-1608, South Bend, Indiana",41.677551,-86.2520985,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,NATHAN RUBINSON FOUNDATION,6
,002125895,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,INDIANAPOLIS,IN,46225-1397,,26900,"Indianapolis-Carmel-Anderson, IN",180973910011129,U,IN,,"INDIANAPOLIS,IN,46225-1397","46225, Indianapolis, Indiana",39.7577599000001,-86.1620626,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ELI LILLY AND COMPANY FOUNDATION,6
,002126048,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SIDNEY S & GRACE G HIRSHEIMER FOUNDATION,6
,002126250,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,EVANSVILLE,IN,47702-0207,,21780,"Evansville, IN-KY",181630018001030,U,IN,,"EVANSVILLE,IN,47702-0207","47702-0207, Evansville, Indiana",37.974789,-87.5673,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,WALTER WINKENHOFER FOUNDATION OLD NATIONAL BANK,6
,002126295,X11,X1120,REL-X20-MS,501CX NONPROFIT,S,ZA,,0.0,0.0,INDPLS,IN,46206-0686,,26900,"Indianapolis-Carmel-Anderson, IN",180973910011106,U,IN,,"INDPLS,IN,46206-0686","46206-0686, Indianapolis, Indiana",39.761451,-86.161032,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ELI LILLY TRUST UW FBO CHRIST,6
,002126402,H114,H1143,,501C3 PRIVATE FOUNDATION,S,ZA,,0.0,0.0,INDIANAPOLIS,IN,46204,ONE MERCHANTS PLAZA 600E - POB 5031,26900,"Indianapolis-Carmel-Anderson, IN",180973910021077,U,IN,,"ONE MERCHANTS PLAZA 600E - POB 5031,INDIANAPOLIS,IN,46204","46204, Indianapolis, Indiana",39.77356,-86.15601,85.0,M,3,,,,,0.0,4,1,,,,,1980-03-01,2011-01-01,1980-01-01,1989-01-01,2011-01-01,,,,HIGINIO ALVAREZ TR UW FBO AMERICAN HEART ASSN MARION CO IN & RESEARCH,3
,002127987,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,CHICAGO,IL,60655-3389,,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170317403002017,U,IL,,"CHICAGO,IL,60655-3389","60655, Chicago, Illinois",41.6933350000001,-87.703095,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BIRTH RIGHT OF CHICAGO,6
,002128109,E22,E22,HOS-E22-RG,501CX NONPROFIT,O,HE,,0.0,0.0,SUMMIT,IL,60501-1698,,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170318203004012,U,IL,,"SUMMIT,IL,60501-1698","60501, Summit, Illinois",41.7858610904338,-87.809709190126,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,DESPLAINES VALLEY HEALTH CENTER,6
,002128127,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,MANHATTAN,KS,66502-4555,,31740,"Manhattan, KS",201610005004001,U,KS,,"MANHATTAN,KS,66502-4555","66502-4555, Manhattan, Kansas",39.199527,-96.574851,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,AMERICAN INSTITUTE OF BAKING,6
,002128150,P99,P99,HMS-P99-RG,501CX NONPROFIT,O,HS,,0.0,0.0,CHICAGO,IL,60615-5193,,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170314106002007,U,IL,,"CHICAGO,IL,60615-5193","60615-5193, Chicago, Illinois",41.795991,-87.597711,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CHICAGO CHILD CARE SOCIETY,6
