EIN2,EIN,NTEE_IRS,NTEE_NCCS,NTEEV2,NCCS_LEVEL_1,NCCS_LEVEL_2,NCCS_LEVEL_3,F990_TOTAL_REVENUE_RECENT,F990_TOTAL_INCOME_RECENT,F990_TOTAL_ASSETS_RECENT,F990_ORG_ADDR_CITY,F990_ORG_ADDR_STATE,F990_ORG_ADDR_ZIP,F990_ORG_ADDR_STREET,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_BLOCK_FIPS,CENSUS_URBAN_AREA,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,ORG_ADDR_FULL,ORG_ADDR_MATCH,LATITUDE,LONGITUDE,GEOCODER_SCORE,GEOCODER_MATCH,BMF_SUBSECTION_CODE,BMF_STATUS_CODE,BMF_PF_FILING_REQ_CODE,BMF_ORGANIZATION_CODE,BMF_INCOME_CODE,BMF_GROUP_EXEMPT_NUM,BMF_FOUNDATION_CODE,BMF_FILING_REQ_CODE,BMF_DEDUCTIBILITY_CODE,BMF_CLASSIFICATION_CODE,BMF_ASSET_CODE,BMF_AFFILIATION_CODE,ORG_RULING_DATE,ORG_FISCAL_YEAR,ORG_RULING_YEAR,ORG_YEAR_FIRST,ORG_YEAR_LAST,ORG_YEAR_COUNT,ORG_PERS_ICO,ORG_NAME_SEC,ORG_NAME_CURRENT,ORG_FISCAL_PERIOD
EIN-00-2110676,2110676,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,HAMILTON,OH,45011-2901,,17140,"Cincinnati, OH-KY-IN",390170146002049,U,OH,Butler County,"HAMILTON,OH,45011-2901","45011-2901, Hamilton, Ohio",39.397239,-84.564999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BUNKER HILL HAVEN TRUST,6
EIN-00-2110764,2110764,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,COLUMBUS,OH,43215-3607,,18140,"Columbus, OH",390490030004087,U,OH,Franklin County,"COLUMBUS,OH,43215-3607","43215-3607, Columbus, Ohio",39.962628,-82.997748,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,HELEN E ROBERTS TR UW,6
EIN-00-2110807,2110807,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,XENIA,OH,45385-3501,,19430,"Dayton-Kettering, OH",390572406005011,U,OH,Greene County,"XENIA,OH,45385-3501","45385-3501, Xenia, Ohio",39.684411,-83.9291985,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,J A CHEW FOUNDATION,6
EIN-00-2110936,2110936,L81,L81,HMS-L81-RG,501CX NONPROFIT,O,HS,,0,0,DAYTON,OH,45402-0000,,19430,"Dayton-Kettering, OH",391130015012055,U,OH,Montgomery County,"DAYTON,OH,45402-0000","45402, Dayton, Ohio",39.7570000000001,-84.1897099999999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,DAYTON FUND FOR HOME REHABILITATION,6
EIN-00-2110990,2110990,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0,0,MARION,OH,43302-0437,,32020,"Marion, OH",391010001002010,U,OH,Marion County,"MARION,OH,43302-0437","43302, Marion, Ohio",40.5873839000001,-83.126065,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARION AREA COLLEGE FOUNDATION INC,6
EIN-00-2111072,2111072,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,HOUSTON,TX,77002-0000,,26420,"Houston-The Woodlands-Sugar Land, TX",482011000011053,U,TX,Harris County,"HOUSTON,TX,77002-0000","77002, Houston, Texas",29.7524550000001,-95.369775,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,COOPER INDUSTRIES FOUNDATION,6
EIN-00-2111089,2111089,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,COLUMBUS,OH,43216-0000,,18140,"Columbus, OH",390490085005018,U,OH,Franklin County,"COLUMBUS,OH,43216-0000","43216, Columbus, Ohio",39.9683267,-83.0246108,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,EVA V TALBOTT FOUNDATION,6
EIN-00-2111121,2111121,S22,S22,PSB-S22-RG,501CX NONPROFIT,O,PB,,0,0,DAYTON,OH,45408-1201,,19430,"Dayton-Kettering, OH",391130041002002,U,OH,Montgomery County,"DAYTON,OH,45408-1201","45408, Dayton, Ohio",39.7375500000001,-84.22576,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,DAYTON PRESS EMPLOYEES CIVIC ASSOC,6
EIN-00-2111135,2111135,E11,E20,HOS-E20-RG,501CX NONPROFIT,S,ZA,,0,0,MIDDLETOWN,OH,45042-0000,,17140,"Cincinnati, OH-KY-IN",390170144002002,U,OH,Butler County,"MIDDLETOWN,OH,45042-0000","45042, Middletown, Ohio",39.51897,-84.3951752,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,COMMUNITY DAY HOSPITAL ASSOCIATION MIDDLETOWN OHIO,6
EIN-00-2111247,2111247,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,CINCINNATI,OH,45201-1118,,17140,"Cincinnati, OH-KY-IN",390610007003038,U,OH,Hamilton County,"CINCINNATI,OH,45201-1118","45201-1118, Cincinnati, Ohio",39.10194,-84.513231,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,FIRST NATIONAL BANK OF CINCINNATI FOUNDATION,6
EIN-00-2111294,2111294,X21,X21,REL-X21-RG,501CX NONPROFIT,O,RE,,0,0,COLUMBUS,OH,43229-0000,,18140,"Columbus, OH",390490069452006,U,OH,Franklin County,"COLUMBUS,OH,43229-0000","43229, Columbus, Ohio",40.0901220000001,-82.958542,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SALEM LUTHERAN FOUNDATION,6
EIN-00-2111360,2111360,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,LEBANON,OH,45036-0000,,17140,"Cincinnati, OH-KY-IN",391650315004013,U,OH,Warren County,"LEBANON,OH,45036-0000","45036, Lebanon, Ohio",39.4342750000001,-84.2059649999999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,DR ROLAND HAZEN FUND,6
EIN-00-2111363,2111363,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,SEWICKLEY,PA,15143-9800,,38300,"Pittsburgh, PA",420034455003006,U,PA,Allegheny County,"SEWICKLEY,PA,15143-9800","15143, Sewickley, Pennsylvania",40.53871,-80.18083,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MORGENS WEST FOUNDATION,6
EIN-00-2111679,2111679,O41,O41,HMS-O41-RG,501CX NONPROFIT,O,HS,,0,0,MARIETTA,OH,45750-0666,,31930,"Marietta, OH",391670209002012,U,OH,Washington County,"MARIETTA,OH,45750-0666","45750-0666, Marietta, Ohio",39.423429,-81.449172,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BOY SCOUTS OF AMERICA BELPRE J M BENNETT TRUST,6
EIN-00-2111726,2111726,A20,A20,ART-A20-RG,501CX NONPROFIT,O,AR,,0,0,ZANESVILLE,OH,43701-1533,,49780,"Zanesville, OH",391199116021003,U,OH,Muskingum County,"ZANESVILLE,OH,43701-1533","43701-1533, Zanesville, Ohio",39.979287,-82.0111185,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ZANESVILLE ART CENTER PERMANENT ENDOWMENT FUND,6
EIN-00-2112654,2112654,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,WILLOUGHBY HILLS,OH,44092-0000,,17460,"Cleveland-Elyria, OH",390852010004005,U,OH,Lake County,"WILLOUGHBY HILLS,OH,44092-0000","44092, Willoughby Hills, Ohio",41.5825152958166,-81.4736149549541,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SOKOL CLEVELAND,6
EIN-00-2113175,2113175,G80,G80,HEL-G80-RG,501CX NONPROFIT,O,HE,,0,0,PAINESVILLE,OH,44077-3995,,17460,"Cleveland-Elyria, OH",390852045001011,U,OH,Lake County,"PAINESVILLE,OH,44077-3995","44077-3995, Painesville, Ohio",41.726709,-81.2430405,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,OHIO TUBERCULOSIS & HEALTH ASSN GEAUGA CO,6
EIN-00-2113967,2113967,O55,O55,HMS-O55-RG,501CX NONPROFIT,O,HS,,0,0,WEST LIBERTY,OH,43357-0000,,13340,"Bellefontaine, OH",390910048003025,R,OH,Logan County,"WEST LIBERTY,OH,43357-0000","43357, West Liberty, Ohio",40.253835,-83.7573199999999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,YOUTH FOR CHRIST INC HIGH POINT,6
EIN-00-2115682,2115682,X20,X20,REL-X20-RG,501CX NONPROFIT,O,RE,,0,0,COLUMBIANA,OH,44408-9301,,49660,"Youngstown-Warren-Boardman, OH-PA",390998135022061,U,OH,Mahoning County,"COLUMBIAOH,44408-9301","44408, Columbiana, Ohio",40.9021760920702,-80.6911439662889,95.77,M,,,,,,,,,,,,,,,,1989,1989,1,,,REHOBOTH CHAPEL,6
EIN-00-2116089,2116089,P20,P20,HMS-P20-RG,501CX NONPROFIT,O,HS,,0,0,TOLEDO,OH,43612-1003,,45780,"Toledo, OH",390950006022002,U,OH,Lucas County,"TOLEDO,OH,43612-1003","43612-1003, Toledo, Ohio",41.685183,-83.5732485,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,WEST TOLEDO SENIOR PEOPLE INC,6
EIN-00-2117117,2117117,X99,X20,REL-X20-RG,501CX NONPROFIT,O,RE,,0,0,CLEVELAND,OH,44115-2405,,17460,"Cleveland-Elyria, OH",390351077012004,U,OH,Cuyahoga County,"CLEVELAND,OH,44115-2405","44115-2405, Cleveland, Ohio",41.501691,-81.674379,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,NORTHEASTERN OHIO REGIONAL CHURCH PLANNING OFFICE,6
EIN-00-2117265,2117265,N12,N12,HMS-N00-MM,501CX NONPROFIT,S,ZB,,0,0,CLEVELAND,OH,44101-0000,,17460,"Cleveland-Elyria, OH",390359801001002,U,OH,Cuyahoga County,"CLEVELAND,OH,44101-0000","44101, Cleveland, Ohio",41.491795,-81.67517,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,W WAYNE-MARY FISHER HANCOCK FOUNDATION,6
EIN-00-2117561,2117561,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,CLEVELAND,OH,44193-0001,,17460,"Cleveland-Elyria, OH",390351071012005,U,OH,Cuyahoga County,"CLEVELAND,OH,44193-0001","44193-0001, Cleveland, Ohio",41.504733,-81.69075,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ELIZABETH SEVERENCE PRENTISS FOUNDATION,6
EIN-00-2117594,2117594,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,FINDLAY,OH,45840-0000,,22300,"Findlay, OH",390630009023018,U,OH,Hancock County,"FINDLAY,OH,45840-0000","45840, Findlay, Ohio",41.0357050000001,-83.65288,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,H FORT FLOWERS FOUNDATION INC,6
EIN-00-2117793,2117793,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,ASHTABULA,OH,44004-6928,,11780,"Ashtabula, OH",390070007041028,U,OH,Ashtabula County,"ASHTABULA,OH,44004-6928","44004-6928, Ashtabula, Ohio",41.863734,-80.782902,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,LAURA H MILLER TRUST UW FARMERS NATL BK & TRUST TTEE,6
EIN-00-2117799,2117799,S80,S80,PSB-S80-RG,501CX NONPROFIT,O,PB,,0,0,TOLEDO,OH,43603-9999,,45780,"Toledo, OH",390950028001036,U,OH,Lucas County,"TOLEDO,OH,43603-9999","43603, Toledo, Ohio",41.6538100000001,-83.53626,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ROTARY CLUB OF TOLEDO 870990 OHIO CITIZENS TRUST CO TR,6
EIN-00-2117802,2117802,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,DELRAY BEACH,FL,33444-7052,,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120990068021003,U,FL,Palm Beach County,"DELRAY BEACH,FL,33444-7052","33444, Delray Beach, Florida",26.4615700000001,-80.0774,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MCANLY FOUNDATION,6
EIN-00-2117934,2117934,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,ASPEN,CO,81611-0000,,24060,"Glenwood Springs, CO",80970004042037,U,CO,Pitkin County,"ASPEN,CO,81611-0000","81611, Aspen, Colorado",39.1895400000001,-106.815845,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ESTHER K & ELMER G BEAMER FOUNDATION,6
EIN-00-2118160,2118160,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,CLEVELAND,OH,44113-0000,,17460,"Cleveland-Elyria, OH",390351036023013,U,OH,Cuyahoga County,"CLEVELAND,OH,44113-0000","44113, Cleveland, Ohio",41.4832900000001,-81.71056,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,TOM L E BLUM & MARTIN E BLUM FOUNDATION,6
EIN-00-2118701,2118701,B83,B83,EDU-B83-RG,501CX NONPROFIT,O,ED,,0,0,GALLATIN,TN,37066,2054 NASHVILLE PIKE,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",471650212032007,U,TN,Sumner County,"2054 NASHVILLE PIKE,GALLATIN,TN,37066","2054 Nashville Pike, Gallatin, Tennessee, 37066",36.344461784667,-86.528346934243,100,M,6,,,,,1204,0,20,,,,,1952-12,2010,1952,1999,2010,12,,159,DELTA NU ALPHA TRANSPORTATION FRATERNITY INC,12
EIN-00-2118994,2118994,K28,K28,HMS-K28-RG,501CX NONPROFIT,O,HS,,0,0,ATTICA,OH,44807-9801,,45660,"Tiffin, OH",391479638001017,R,OH,Seneca County,"ATTICA,OH,44807-9801","44807, Attica, Ohio",41.0635100000001,-82.8826,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,OHIO COUNTY & INDEPENDENT AGRICULTURAL SOCIETIES SENECA INDE,6
EIN-00-2119011,2119011,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,CANTON,OH,44702-1403,,15940,"Canton-Massillon, OH",391517001002050,U,OH,Stark County,"CANTON,OH,44702-1403","44702-1403, Canton, Ohio",40.797954,-81.374679,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ALBERT W & EDITH V FLOWERS CHARITABLE FOUNDATION,6
EIN-00-2119096,2119096,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,LIMA,OH,45802-0000,,30620,"Lima, OH",390030141002040,U,OH,Allen County,"LIMA,OH,45802-0000","45802, Lima, Ohio",40.7413500000001,-84.1086,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,H F & JULIA M WILSON CHARITABLE FOUNDATION,6
EIN-00-2119279,2119279,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,LIMA,OH,45802-0000,,30620,"Lima, OH",390030141002040,U,OH,Allen County,"LIMA,OH,45802-0000","45802, Lima, Ohio",40.7413500000001,-84.1086,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,WALTER L & MARIE LAMB CHARITABLE FOUNDATION,6
EIN-00-2120661,2120661,W30,W30,PSB-W30-RG,501CX NONPROFIT,O,PB,,0,0,SALEM,IN,47167,197 W HUGHES VETERANS DR,31140,"Louisville/Jefferson County, KY-IN",181759674001036,U,IN,Washington County,"197 W HUGHES VETERANS DR,SALEM,IN,47167","197 Hughes-Veteran Dr, Salem, Indiana, 47167",38.5931244086422,-86.1000660505392,98.87,T,4,,,,,1220,0,2,,,,,1953-05,2015,1953,1999,2015,17,,6636 VFW-IN,VETERANS OF FOREIGN WARS LADIES AUXILIARY DEPARTMENT OF INDIANA,5
EIN-00-2120849,2120849,E22,E22,HOS-E22-RG,501C3 CHARITY,O,HE,,0,0,DONALDSON,IN,46513-0000,LOCAL,38500,"Plymouth, IN",180990203011080,R,IN,Marshall County,"LOCAL,DONALDSON,IN,46513-0000","46513, Donaldson, Indiana",41.3606750000001,-86.4442349999999,92,M,3,1,0,5,0,928,10,6,1,1270,0,9,1946-03,2024,1946,1989,2024,36,,,ANCILLA DOMINI SISTERS INC,3
EIN-00-2120913,2120913,P33,P33,HMS-P33-RG,501CX NONPROFIT,O,HS,,0,0,MUNCIE,IN,47305-2613,,34620,"Muncie, IN",180350028003047,U,IN,Delaware County,"MUNCIE,IN,47305-2613","47305-2613, Muncie, Indiana",40.190859,-85.380111,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,UNITED DAY CARE CENTER,6
EIN-00-2121535,2121535,L99,L99,HMS-L99-RG,501CX NONPROFIT,O,HS,,0,0,RICHMOND,IN,47374-0000,,39980,"Richmond, IN",181770002002026,U,IN,Wayne County,"RICHMOND,IN,47374-0000","47374, Richmond, Indiana",39.8281148,-84.8904035,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARGARET SMITH HOME,6
EIN-00-2121624,2121624,L41,L41,HMS-L41-RG,501CX NONPROFIT,O,HS,,0,0,SOUTH BEND,IN,46601-1441,,43780,"South Bend-Mishawaka, IN-MI",181410020001000,U,IN,St. Joseph County,"SOUTH BEND,IN,46601-1441","46601-1441, South Bend, Indiana",41.676219,-86.260851,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,CITY RESCUE MISSION OF SOUTH BEND INC,6
EIN-00-2123815,2123815,A80,A80,ART-A80-RG,501CX NONPROFIT,O,AR,,0,0,CANNELTON,IN,47520-1504,,,,181239526001069,U,IN,Perry County,"CANNELTON,IN,47520-1504","47520-1504, Cannelton, Indiana",37.910511,-86.7443085,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,HISTORIC CANNOLTON INC,6
EIN-00-2124016,2124016,O55,O55,HMS-O55-RG,501CX NONPROFIT,O,HS,,0,0,MARION,IN,46952-0597,,31980,"Marion, IN",180530101002024,U,IN,Grant County,"MARION,IN,46952-0597","46952-0597, Marion, Indiana",40.5792,-85.6586385,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,YOUTH FOR CHRIST INTERNATIONAL NORTH CENTRAL INDIANA,6
EIN-00-2124543,2124543,M99,M99,HMS-M99-RG,501CX NONPROFIT,O,HS,,0,0,MUNCIE,IN,47305-2818,,34620,"Muncie, IN",180350028001043,U,IN,Delaware County,"MUNCIE,IN,47305-2818","47305-2818, Muncie, Indiana",40.191147,-85.3873515,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,AMOS WHITELEY EMERGENCY ENDOWMENT TRUST,6
EIN-00-2124565,2124565,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,FT WAYNE,IN,46802-2405,,23060,"Fort Wayne, IN",180030013002006,U,IN,Allen County,"FT WAYNE,IN,46802-2405","46802-2405, Fort Wayne, Indiana",41.079366,-85.138641,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,FRANK AND LAURA SMOCK FOUNDATION,6
EIN-00-2124573,2124573,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,TERRE HAUTE,IN,47808-0000,,45460,"Terre Haute, IN",181670111021040,U,IN,Vigo County,"TERRE HAUTE,IN,47808-0000","47808, Terre Haute, Indiana",39.4665000000001,-87.41301,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARY SMITH YOUNG TRUST,6
EIN-00-2124575,2124575,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,TERRE HAUTE,IN,47808-0000,,45460,"Terre Haute, IN",181670111021040,U,IN,Vigo County,"TERRE HAUTE,IN,47808-0000","47808, Terre Haute, Indiana",39.4665000000001,-87.41301,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,FREDERICK R BENSON TRUST,6
EIN-00-2124590,2124590,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,RICHMOND,IN,47374-0000,,39980,"Richmond, IN",181770002002026,U,IN,Wayne County,"RICHMOND,IN,47374-0000","47374, Richmond, Indiana",39.8281148,-84.8904035,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ROSCOE E & ROSA HAINDEL FOUNDATION,6
EIN-00-2124597,2124597,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,SOUTH BEND,IN,46601-0000,,43780,"South Bend-Mishawaka, IN-MI",181410017001037,U,IN,St. Joseph County,"SOUTH BEND,IN,46601-0000","46601, South Bend, Indiana",41.67501,-86.255745,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,OLIVER MEMORIAL TRUST FOUNDATION,6
EIN-00-2124640,2124640,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,Vanderburgh County,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,OLD NATL BANK CHARITABLE TRUST,6
EIN-00-2124641,2124641,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,EVANSVILLE,IN,47702-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,Vanderburgh County,"EVANSVILLE,IN,47702-0000","47702, Evansville, Indiana",37.9746561000001,-87.5674205,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,HERMAN & PAULINE BERMAN FOUNDATION,6
EIN-00-2124644,2124644,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,Vanderburgh County,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SOL & ARLENE BRONSTEIN CHARITABLE TRUST,6
EIN-00-2124660,2124660,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,UNION CITY,IN,47390-1399,,,,181359516002026,U,IN,Randolph County,"UNION CITY,IN,47390-1399","47390, Union City, Indiana",40.2021050000001,-84.8116699999999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SCHEMMEL  KECK FOUNDATION,6
EIN-00-2124668,2124668,B12,B1282,EDU-B82-MM,501CX NONPROFIT,S,ZB,,0,0,GOSHEN,IN,46526-0027,,21140,"Elkhart-Goshen, IN",180390001001049,U,IN,Elkhart County,"GOSHEN,IN,46526-0027","46526, Goshen, Indiana",41.5755446000001,-85.827515,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,NICCUM EDUCATIONAL TRUST FOUNDATION FIRST NATIONAL BANK OF GOSHEN TTEE,6
EIN-00-2124682,2124682,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,WARSAW,IN,46580-0000,,47700,"Warsaw, IN",180859619002036,U,IN,Kosciusko County,"WARSAW,IN,46580-0000","46580, Warsaw, Indiana",41.2377950000001,-85.8579599999999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MCDONALD MEMORIAL FUND TRUST FIRST NATIONAL BANK OF WARSAW TTEE,6
EIN-00-2124723,2124723,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,FORT WAYNE,IN,46802-2311,,23060,"Fort Wayne, IN",180030012001016,U,IN,Allen County,"FORT WAYNE,IN,46802-2311","46802-2311, Fort Wayne, Indiana",41.079321,-85.1399415,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,DALE JR & ELIZABETH MCMILLEN FOUNDATION,6
EIN-00-2124729,2124729,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,FT WAYNE,IN,46802-2311,,23060,"Fort Wayne, IN",180030012001016,U,IN,Allen County,"FT WAYNE,IN,46802-2311","46802-2311, Fort Wayne, Indiana",41.079321,-85.1399415,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARY JANE M CROWE FOUNDATION,6
EIN-00-2124765,2124765,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,DELRAY BEACH,FL,33444-0000,,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120990068021003,U,FL,Palm Beach County,"DELRAY BEACH,FL,33444-0000","33444, Delray Beach, Florida",26.4615700000001,-80.0774,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,LEIPOLD FOUNDATION INC,6
EIN-00-2124783,2124783,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,EVANSVILLE,IN,47704-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,Vanderburgh County,"EVANSVILLE,IN,47704-0000","47704, Evansville, Indiana",37.9746561000001,-87.5674205,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SANTA CLAUS SAMARITANS INC,6
EIN-00-2124785,2124785,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0,0,NEW CASTLE,IN,47362-4203,,35220,"New Castle, IN",180659760002014,U,IN,Henry County,"NEW CASTLE,IN,47362-4203","47362-4203, New Castle, Indiana",39.93129,-85.369572,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BYRKET EDUCATION FUND C/O SECURITY NATL BANK,6
EIN-00-2124948,2124948,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0,0,SOUTH BEND,IN,46601-1804,,43780,"South Bend-Mishawaka, IN-MI",181410017001026,U,IN,St. Joseph County,"SOUTH BEND,IN,46601-1804","46601-1804, South Bend, Indiana",41.67567,-86.252058,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ANNA M HARBER EDUCATIONAL TRUST FOUNDATION,6
EIN-00-2125173,2125173,S21,S21,PSB-S21-RG,501CX NONPROFIT,O,PB,,0,0,WOODBURN,IN,46797-9999,,23060,"Fort Wayne, IN",180030109004032,R,IN,Allen County,"WOODBURN,IN,46797-9999","46797-9999, Woodburn, Indiana",41.125068,-84.856599,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,WOODBURN COMMUNITY PARK ASSOCIATION INC,6
EIN-00-2125225,2125225,B99,B99,EDU-B99-RG,501CX NONPROFIT,O,ED,,0,0,FT WAYNE,IN,46802-2405,,23060,"Fort Wayne, IN",180030013002006,U,IN,Allen County,"FT WAYNE,IN,46802-2405","46802-2405, Fort Wayne, Indiana",41.079366,-85.138641,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,E H KILBOURNE CHARITABLE EDUCATIONAL AND RELIGIOUS ENDOWMEN,6
EIN-00-2125277,2125277,W30,W30,PSB-W30-RG,501CX NONPROFIT,O,PB,,0,0,WHITING,IN,46394,,16980,"Chicago-Naperville-Elgin, IL-IN-WI",180890201003019,U,IN,Lake County,"WHITING,IN,46394","46394, Whiting, Indiana",41.68102,-87.50589,100,M,19,,,,,,0,,,,,,1947-01,2000,1947,1999,2000,2,,,VETERANS OF FOREIGN WARS DEPT OF INDIANA 2724 WALTER KLEIBER,1
EIN-00-2125414,2125414,B82,B82,EDU-B82-RG,501CX NONPROFIT,O,ED,,0,0,EVANSVILLE,IN,47701-0000,,21780,"Evansville, IN-KY",181630018001030,U,IN,Vanderburgh County,"EVANSVILLE,IN,47701-0000","47701, Evansville, Indiana",37.9746561000001,-87.5674205,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARION D BROWN SCHOLARSHIP TRUST,6
EIN-00-2125489,2125489,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,SOUTH BEND,IN,46601-1608,,43780,"South Bend-Mishawaka, IN-MI",181410017001022,U,IN,St. Joseph County,"SOUTH BEND,IN,46601-1608","46601-1608, South Bend, Indiana",41.677551,-86.2520985,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,NATHAN RUBINSON FOUNDATION,6
